step,customer,age,gender,merchant,category,amount,fraud
0527,486996910,4655,0,980657600,10,505.32,1
0407,1404684380,5665,1,480139044,4,408.29,1
0528,1818841328,2635,0,1823072687,12,41.58,0
0326,1095821033,4655,1,45060432,6,199.83,0
0801,2126019044,4655,0,1823072687,12,1.84,0
0603,245117318,3645,1,480139044,4,718.03,1
0709,2128227866,5665,1,1823072687,12,3.2,0
0525,1350409226,5665,0,1823072687,12,25.74,0
0409,115540448,5665,1,1823072687,12,14.59,0
0823,249282739,4655,0,1823072687,12,15.13,0
0809,583110837,3645,0,348934600,12,10.35,0
0317,1944646841,1925,1,1823072687,12,40.0,0
0427,1556534733,3645,1,348934600,12,34.82,0
0421,1464489812,4655,0,78078399,0,411.14,1
0727,286547187,2635,0,1823072687,12,2.29,0
0522,1510535804,3645,1,3697346,7,444.56,1
0720,1501782229,5665,1,1053599405,4,29.86,0
0706,586511331,5665,1,348934600,12,55.32,0
0523,1631930247,3645,0,3697346,7,291.62,1
0616,581581060,3645,1,348934600,12,5.53,0
0728,2079453894,3645,1,1888755466,8,307.46,1
0614,859628493,3645,1,348934600,12,16.59,0
0617,1038722314,4655,0,348934600,12,42.9,0
0421,1232356156,4655,1,348934600,12,59.77,0
0406,55178455,3645,0,480139044,4,1197.16,1
0522,233548839,2635,1,1946091778,0,72.8,0
0421,2144330803,2635,0,923029380,5,84.56,0
0824,60324613,3645,0,348934600,12,2.96,0
0529,332727422,5665,0,1823072687,12,2.46,0
0511,1874220848,2635,0,348934600,12,65.68,0
0827,809674942,2635,0,348934600,12,6.77,0
0820,2014729870,2635,1,348934600,12,4.12,0
0419,1350963410,5665,1,2011752106,6,267.13,1
0311,47652503,5665,1,1823072687,12,22.05,0
0619,644590864,1925,0,1053599405,4,163.07,0
0606,1043944424,2635,0,1823072687,12,32.93,0
0522,1182825160,3645,0,348934600,12,55.74,0
0422,383368009,4655,1,348934600,12,14.91,0
0807,68881864,2635,0,348934600,12,12.54,0
0714,1554037473,4655,1,1823072687,12,23.55,0
0622,1590346257,1925,1,1823072687,12,16.99,0
0411,515668508,3645,1,732195782,13,2450.37,1
0415,313157633,2635,0,480139044,4,845.7,1
0805,1628447668,3645,0,1823072687,12,16.16,0
0315,2109595609,6065,0,348934600,12,36.01,0
0511,662187574,2635,0,1823072687,12,12.43,0
0531,1911908507,2635,0,348934600,12,36.26,0
0406,854479209,2635,1,1823072687,12,64.58,0
0420,878904462,2635,1,1823072687,12,20.69,0
0706,1403935304,3645,0,151143676,9,30.02,0
0801,1350963410,5665,1,17379832,10,455.14,1
0609,1349086787,3645,0,2122776122,5,261.73,1
0821,1082594377,2635,1,348934600,12,21.59,0
0827,117112395,3645,1,1823072687,12,55.07,0
0301,375144053,6065,1,980657600,10,321.7,1
0613,1303695653,2635,0,348934600,12,0.76,0
0613,1965115675,3645,1,1823072687,12,63.65,0
0329,696806398,2635,1,348934600,12,14.21,0
0826,1178005728,3645,1,1823072687,12,12.94,0
0319,148765233,0018,1,1823072687,12,13.76,0
0505,1530773220,5665,1,17379832,10,700.03,1
0526,436675850,4655,0,1823072687,12,10.04,0
0704,1714385979,3645,0,1823072687,12,29.12,0
0326,350553475,1925,0,1823072687,12,75.05,0
0415,430880678,2635,0,1198415165,0,116.11,1
0819,1986046665,2635,1,1823072687,12,9.62,0
0430,1648096390,5665,0,1823072687,12,46.39,0
0428,813472343,4655,0,1823072687,12,52.27,0
0808,1860775846,4655,1,348934600,12,26.66,0
0407,1350793893,1925,0,85975013,3,1.59,0
0702,967677653,4655,1,1823072687,12,11.06,0
0429,524663308,2635,1,855959430,12,4.03,0
0722,2070990530,3645,0,840466850,11,297.27,1
0710,1237272991,2635,1,1823072687,12,36.86,0
0421,1123627503,0018,1,1913465890,4,263.59,0
0718,1387946894,6065,0,1823072687,12,48.08,0
0321,1879341237,4655,0,348934600,12,34.66,0
0816,1455309687,4655,1,840466850,11,510.88,1
0331,1952040134,3645,1,348934600,12,42.45,0
0623,1653588482,2635,1,732195782,13,511.41,1
0721,595459074,5665,0,1823072687,12,3.35,0
0410,879949041,3645,1,348934600,12,36.17,0
0527,1870872671,2635,1,348934600,12,14.56,0
0323,1828122,6065,0,855959430,12,103.85,0
0725,744859144,2635,0,980657600,10,379.23,1
0601,1715338428,2635,0,151143676,9,11.68,1
0517,587299231,2635,1,2011752106,6,687.76,1
0503,1098012335,3645,0,1823072687,12,51.63,0
0822,1124449361,6065,0,348934600,12,46.05,0
0727,376073938,2635,0,1823072687,12,3.49,0
0409,447509116,3645,0,348934600,12,20.18,0
0726,23049140,5665,1,1198415165,0,0.11,1
0409,1494829095,3645,1,348934600,12,12.82,0
0825,608547225,2635,1,1873032707,6,387.75,1
0803,1719485237,4655,0,348934600,12,57.31,0
0610,1427325535,1925,1,348934600,12,49.74,0
0806,133432771,2635,1,1053599405,4,139.48,0
0807,2123823248,4655,1,1823072687,12,18.84,0
0627,994739890,5665,0,1823072687,12,1.94,0
0615,881073190,2635,1,2011752106,6,552.89,1
0318,1468773146,3645,0,348934600,12,23.99,0
0407,23569509,5665,0,348934600,12,49.74,0
0821,1944878458,6065,1,1946091778,0,139.84,0
0614,1987985724,2635,0,1823072687,12,57.04,0
0523,1023694383,6065,1,348934600,12,51.92,0
0822,1338932459,2635,0,980657600,10,432.52,1
0615,1489294793,2635,1,2011752106,6,407.04,1
0307,190128751,2635,1,348934600,12,22.58,0
0628,1076053396,4655,0,1823072687,12,43.58,0
0519,1090604904,2635,0,348934600,12,11.82,0
0311,1728122351,3645,1,923029380,5,278.59,1
0610,957324981,4655,0,1873032707,6,65.28,1
0720,525158878,2635,1,348934600,12,2.73,0
0317,313157633,2635,0,495352832,13,5577.33,1
0507,1110919755,1925,1,348934600,12,11.46,0
0508,1415998962,2635,1,85975013,3,40.94,0
0511,126488680,4655,0,348934600,12,39.51,0
0606,1849046345,4655,1,2122776122,5,591.34,1
0528,105845174,3645,0,348934600,12,14.88,0
0528,718801730,2635,0,348934600,12,39.69,0
0815,1828345671,4655,0,349281107,2,52.29,0
0602,1166355595,4655,1,1823072687,12,8.47,0
0826,1990714179,3645,0,1823072687,12,34.22,0
0625,60026962,2635,1,1649169323,10,632.85,1
0720,1849046345,4655,1,480139044,4,177.19,1
0707,1132565589,4655,1,1823072687,12,24.79,0
0303,1089848865,3645,1,348934600,12,24.56,0
0418,1148364854,5665,1,1823072687,12,0.94,0
0305,2039473569,2635,0,348934600,12,9.2,0
0721,301739259,2635,0,480139044,4,321.77,1
0322,2091703695,4655,1,348934600,12,46.46,0
0801,1163804561,5665,1,348934600,12,18.44,0
0410,490238464,3645,0,85975013,3,3.4,0
0525,1667002698,3645,0,1823072687,12,46.41,0
0720,2129810887,4655,1,348934600,12,64.18,0
0817,1690793519,2635,1,348934600,12,5.03,0
0818,1383269171,1925,1,85975013,3,17.58,0
0612,1427325535,1925,1,1741626453,10,247.72,1
0801,366397964,2635,1,17379832,10,153.24,1
0610,1382480007,4655,1,85975013,3,2.81,0
0708,1594422820,4655,1,85975013,3,7.41,0
0410,1612798177,3645,1,1823072687,12,43.35,0
0718,344259725,3645,0,1823072687,12,20.74,0
0304,914488986,4655,0,151143676,9,7.62,0
0417,755108533,4655,1,348934600,12,7.63,0
0510,417267123,2635,1,480139044,4,139.6,1
0525,1817318774,2635,1,1535107174,0,73.47,1
0611,813786166,4655,1,480139044,4,631.16,1
0613,2118328869,2635,1,2122776122,5,650.02,1
0415,78938440,3645,0,348934600,12,15.39,0
0510,1965115675,3645,1,348934600,12,41.94,0
0323,1680347409,2635,1,348934600,12,30.97,0
0328,951578955,2635,0,348934600,12,2.02,0
0711,1375316332,1925,1,1649169323,10,730.57,1
0323,1812702959,3645,1,1823072687,12,29.08,0
0620,869565327,5665,1,1823072687,12,12.8,0
0305,126638730,3645,1,1748431652,0,32.28,1
0601,303533554,2635,0,348934600,12,76.1,0
0427,279936687,3645,1,980657600,10,199.82,1
0505,1407087523,4655,1,980657600,10,252.79,1
0525,587299231,2635,1,732195782,13,1332.17,1
0810,1828909550,4655,0,1823072687,12,21.93,0
0730,346428597,3645,0,1823072687,12,7.44,0
0808,492776916,2635,0,1823072687,12,5.67,0
0301,369046885,4655,0,348934600,12,41.67,0
0405,2110878299,3645,1,348934600,12,7.16,0
0508,312072263,4655,1,348934600,12,15.39,0
0726,725094717,3645,1,348934600,12,33.45,0
0530,1688560702,2635,1,348934600,12,22.14,0
0312,1803364571,5665,0,348934600,12,47.76,0
0529,1367987964,3645,1,348934600,12,20.87,0
0810,195373250,3645,0,3697346,7,398.62,1
0708,1134533551,4655,0,151143676,9,36.7,0
0415,806399525,2635,1,732195782,13,2331.43,1
0722,248927068,2635,1,1823072687,12,1.8,0
0725,2004941826,2635,1,855959430,12,9.8,1
0810,1353625448,2635,0,348934600,12,16.54,0
0704,1807452084,3645,1,1823072687,12,53.36,0
0626,212188289,4655,0,1823072687,12,3.82,0
0419,1505370540,3645,1,348934600,12,36.52,0
0311,1657987748,2635,1,348934600,12,21.82,0
0325,876777476,1925,1,348934600,12,21.23,0
0723,1350963410,5665,1,348934600,12,27.29,0
0305,317314063,2635,0,348934600,12,21.33,0
0626,226946948,3645,0,348934600,12,33.3,0
0730,53497422,3645,0,1823072687,12,50.47,0
0620,1135867657,6065,0,348934600,12,12.43,0
0317,1807567788,4655,0,1823072687,12,37.87,0
0722,26045684,4655,1,348934600,12,38.25,0
0727,910454738,4655,1,1294758098,7,276.51,1
0806,1628447668,3645,0,1946091778,0,126.2,0
0630,1928637369,3645,1,1823072687,12,53.43,0
0324,1815102713,4655,1,480139044,4,228.49,1
0319,102010508,2635,1,348934600,12,37.96,0
0324,213197624,4655,1,1823072687,12,35.66,0
0621,833126375,4655,0,1823072687,12,11.06,0
0701,1953872129,2635,0,1823072687,12,8.01,0
0412,2016264883,1925,0,1823072687,12,7.85,0
0528,2036557936,2635,0,1823072687,12,36.98,0
0511,1965017830,5665,0,1823072687,12,41.54,0
0521,1533000663,4655,1,348934600,12,28.88,0
0808,2100825064,2635,1,1823072687,12,19.72,0
0420,1965115675,3645,1,348934600,12,24.73,0
0824,422003518,5665,1,857378720,6,303.94,1
0719,1296664552,3645,0,1823072687,12,5.05,0
0621,756645719,2635,1,348934600,12,7.89,0
0316,1085056650,1925,1,732195782,13,813.14,1
0709,5748649,4655,1,348934600,12,33.27,0
0613,869807132,1925,1,348934600,12,35.46,0
0816,1396904959,3645,0,1823072687,12,16.68,0
0802,1607323693,3645,1,1823072687,12,9.2,0
0516,900612785,3645,0,348934600,12,16.17,0
0309,232517457,5665,1,348934600,12,61.62,0
0714,1524407626,1925,0,1823072687,12,3.38,0
0418,1242334684,2635,0,348934600,12,29.74,0
0520,483485800,4655,1,1823072687,12,3.69,0
0323,413242191,4655,1,980657600,10,182.87,1
0525,706685788,1925,1,1823072687,12,9.46,0
0806,1002658784,3645,0,1823072687,12,41.52,0
0702,1201696181,4655,1,348934600,12,15.1,0
0622,1156188729,2635,1,1823072687,12,25.87,0
0814,1509106340,4655,1,1823072687,12,37.63,0
0806,380911997,2635,1,1823072687,12,18.1,0
0304,208889378,4655,0,348934600,12,10.18,0
0705,1949984685,2635,1,1823072687,12,17.42,0
0826,324498528,5665,1,1823072687,12,29.33,0
0810,1491844959,1925,1,1823072687,12,0.74,0
0526,2079384186,2635,1,1873032707,6,492.25,1
0629,1453917071,5665,1,1823072687,12,69.51,0
0608,1528848756,2635,0,151143676,9,36.34,0
0419,131915922,2635,1,348934600,12,9.99,0
0405,1358225719,2635,1,348934600,12,9.68,0
0406,1828122,6065,0,348934600,12,29.78,0
0522,179748485,2635,0,348934600,12,24.88,0
0315,1529207541,2635,1,1823072687,12,28.42,0
0516,295362058,4655,0,1823072687,12,9.03,0
0714,968819483,3645,1,1823072687,12,20.27,0
0622,1702404555,3645,0,1823072687,12,27.98,0
0320,874212917,2635,1,348934600,12,30.3,0
0429,1354206365,2635,0,348934600,12,2.67,0
0706,207575907,6065,0,348934600,12,45.54,0
0618,506565122,5665,1,348934600,12,48.35,0
0309,1312615175,4655,1,980657600,10,901.32,1
0417,1996918734,2635,0,1823072687,12,34.99,0
0420,15276068,2635,0,1823072687,12,30.44,0
0417,1102464953,4655,1,1823072687,12,35.66,0
0702,1020192133,3645,0,1823072687,12,37.39,0
0814,1237476993,1925,0,480139044,4,120.66,1
0330,851417480,2635,1,1823072687,12,21.07,0
0529,1086957388,3645,0,1823072687,12,14.96,0
0806,1553941793,1925,1,1600850729,2,150.31,0
0725,1497367004,4655,1,1823072687,12,29.99,0
0318,1522289895,3645,1,348934600,12,16.12,0
0801,1899061870,3645,1,1823072687,12,41.47,0
0721,1739998964,2635,1,1823072687,12,41.4,0
0605,1344489848,4655,1,480139044,4,539.23,1
0303,615281750,3645,1,1888755466,8,41.48,1
0428,706599076,2635,0,855959430,12,275.77,1
0507,825610448,3645,1,1535107174,0,84.38,0
0710,1425441042,2635,0,348934600,12,85.48,0
0824,1593769010,1925,0,348934600,12,27.2,0
0629,1732568163,4655,1,348934600,12,28.14,0
0724,469822988,2635,1,1823072687,12,55.74,0
0325,1763311989,2635,0,348934600,12,36.39,0
0319,1365609574,4655,0,348934600,12,38.91,0
0625,1461774305,3645,1,1823072687,12,31.1,0
0509,1387070447,2635,0,348934600,12,53.25,0
0602,1129265408,3645,1,1823072687,12,61.98,0
0303,2137381129,1925,0,480139044,4,380.78,0
0526,346030769,5665,1,348934600,12,1.29,0
0406,617723960,4655,1,980657600,10,544.14,1
0612,1815496848,2635,0,1823072687,12,45.2,0
0819,1334695551,2635,1,980657600,10,849.9,1
0801,1207877529,3645,0,348934600,12,27.98,0
0414,1421006824,2635,1,1823072687,12,22.27,0
0721,599675908,2635,0,1823072687,12,14.45,0
0721,1163635747,4655,0,980657600,10,336.15,1
0614,1690923384,6065,1,348934600,12,6.56,0
0329,1806256044,3645,0,1823072687,12,41.29,0
0813,626836922,5665,1,1823072687,12,46.43,0
0331,1849046345,4655,1,857378720,6,254.58,1
0409,655866157,5665,0,2011752106,6,530.99,1
0408,2131498052,5665,0,348934600,12,49.27,0
0317,1275518867,5665,1,855959430,12,78.33,1
0411,949116847,3645,0,1823072687,12,34.46,0
0301,7197142,2635,0,348934600,12,7.19,0
0627,1642222517,4655,1,1823072687,12,25.84,0
0310,515668508,3645,1,980657600,10,380.24,1
0312,1356412685,5665,0,348934600,12,34.09,0
0724,206106585,2635,0,85975013,3,29.49,0
0308,311783581,3645,0,1823072687,12,54.82,0
0602,806399525,2635,1,480139044,4,542.83,1
0314,1509718305,1925,0,1823072687,12,18.95,0
0811,139784508,2635,0,1913465890,4,259.14,0
0805,2037338028,2635,0,348934600,12,3.49,0
0313,574852748,4655,1,348934600,12,59.14,0
0418,126638730,3645,1,1649169323,10,418.66,1
0720,1268275182,1925,0,348934600,12,24.65,0
0304,41461366,3645,1,348934600,12,12.44,0
0721,1166683343,2635,1,855959430,12,5.49,0
0709,880450043,5665,1,1873032707,6,46.36,1
0506,1358225719,2635,1,348934600,12,18.48,0
0530,914243510,4655,0,1946091778,0,77.17,0
0411,886146370,3645,1,348934600,12,53.96,0
0615,2145337724,3645,1,348934600,12,41.61,0
0409,337109624,2635,1,348934600,12,44.22,0
0406,759236361,5665,0,980657600,10,15.8,1
0726,2078460335,6065,1,1823072687,12,37.54,0
0519,1283110336,1925,0,1823072687,12,20.07,0
0408,1981089677,4655,0,3697346,7,351.9,1
0728,987620594,5665,1,1888755466,8,120.19,1
0426,922544599,3645,1,348934600,12,17.09,0
0528,399061526,2635,1,1198415165,0,7.08,0
0703,1978250683,3645,1,980657600,10,530.38,1
0623,157427068,1925,0,1823072687,12,31.6,0
0408,189036899,0018,1,3697346,7,395.07,1
0822,2118328869,2635,1,1823072687,12,31.62,0
0529,1884342559,2635,1,1823072687,12,46.86,0
0815,65424442,3645,1,348934600,12,37.23,0
0504,1806072501,5665,0,1823072687,12,45.81,0
0616,1523732855,2635,1,980657600,10,401.96,1
0508,1269635185,2635,0,1823072687,12,8.22,0
0505,167330970,2635,1,1823072687,12,29.49,0
0802,2100466386,2635,1,1823072687,12,56.62,0
0714,1507237884,2635,1,1823072687,12,10.09,0
0331,1317710133,3645,0,980657600,10,259.52,1
0607,772895850,3645,0,1823072687,12,19.52,0
0809,2104407126,2635,1,1823072687,12,21.74,0
0318,1175850429,4655,0,480139044,4,1021.5,1
0318,874725016,2635,1,348934600,12,18.68,0
0327,759264122,1925,0,1823072687,12,5.64,0
0615,495473039,4655,1,348934600,12,13.92,0
0711,1082594377,2635,1,348934600,12,47.42,0
0417,1849046345,4655,1,480139044,4,1087.58,1
0819,2136008441,6065,0,1823072687,12,31.52,0
0806,825622087,2635,1,1535107174,0,527.9,1
0609,1668825144,6065,1,348934600,12,16.91,0
0506,2035771335,2635,1,1823072687,12,30.25,0
0318,98707741,4655,1,348934600,12,19.6,0
0524,143498560,4655,0,348934600,12,22.56,0
0720,1931570160,3645,1,85975013,3,41.89,0
0604,236999052,1925,0,348934600,12,19.25,0
0423,665247956,4655,0,480139044,4,556.99,1
0311,2053277267,1925,0,348934600,12,10.98,0
0818,71763178,3645,0,1823072687,12,57.17,0
0301,1934785516,2635,1,1823072687,12,22.57,0
0303,2079384186,2635,1,480139044,4,143.1,1
0329,1005495267,1925,0,1823072687,12,11.56,0
0827,616715154,2635,1,480139044,4,459.82,1
0404,2008428493,2635,1,1823072687,12,5.44,0
0328,1530098029,3645,1,1823072687,12,19.73,0
0503,1647495093,3645,0,980657600,10,452.72,1
0702,1402203755,3645,0,1823072687,12,5.49,0
0515,1464489812,4655,0,480139044,4,496.77,1
0716,1928842916,2635,0,1823072687,12,48.22,0
0806,73760959,6065,0,980657600,10,894.46,1
0725,1307336396,2635,1,1823072687,12,61.72,0
0709,546328029,3645,0,1823072687,12,38.07,0
0722,1014783484,1925,1,1946091778,0,0.09,0
0722,1980881901,4655,0,348934600,12,20.6,0
0428,2055009466,4655,0,1823072687,12,13.04,0
0603,2121874810,4655,1,1823072687,12,24.39,0
0529,1045850211,3645,0,732195782,13,719.93,1
0507,332628188,1925,1,980657600,10,362.7,1
0402,1553941793,1925,1,348934600,12,16.15,0
0729,2138823885,4655,0,1823072687,12,22.63,0
0702,1177478758,2635,1,85975013,3,34.65,0
0531,1400397779,3645,0,1823072687,12,43.65,0
0622,1354799046,3645,0,85975013,3,3.42,0
0603,302774270,2635,1,1823072687,12,15.83,0
0613,1951890364,3645,1,1946091778,0,0.09,0
0415,958780730,4655,0,1823072687,12,50.56,0
0515,1333661820,2635,0,1823072687,12,8.6,0
0719,90150703,2635,1,348934600,12,10.05,0
0804,2063978670,2635,0,1823072687,12,12.56,0
0605,358247377,4655,0,348934600,12,8.05,0
0827,605859862,5665,1,348934600,12,31.99,0
0602,486662508,2635,1,348934600,12,13.28,0
0804,688652575,2635,0,348934600,12,13.69,0
0608,515794745,6065,0,855959430,12,127.81,0
0307,353985741,2635,0,17379832,10,595.15,1
0326,330615170,2635,1,980657600,10,214.86,1
0722,276142295,3645,0,1823072687,12,62.85,0
0707,1870640785,4655,0,1823072687,12,22.35,0
0818,59433821,4655,0,1823072687,12,27.16,0
0714,1196149230,3645,1,1823072687,12,3.74,0
0327,695108722,2635,0,1823072687,12,75.03,0
0403,1227773968,1925,0,1823072687,12,22.48,0
0613,1489078579,1925,0,1823072687,12,39.22,0
0819,52299933,3645,0,1823072687,12,23.57,0
0603,727502065,2635,0,348934600,12,17.89,0
0519,23740594,3645,0,348934600,12,27.63,0
0813,1360265061,2635,1,1741626453,10,161.25,1
0803,1974668487,2635,0,1823072687,12,20.87,0
0325,1469453217,1925,1,348934600,12,18.68,0
0708,251630036,4655,1,1823072687,12,8.8,0
0811,2087230127,2635,1,480139044,4,76.53,1
0621,2006367089,6065,1,1823072687,12,37.37,0
0429,2136169439,5665,0,348934600,12,61.59,0
0821,725307945,2635,0,1823072687,12,10.43,0
0713,99215049,4655,0,1872033263,5,339.74,0
0820,967677653,4655,1,1823072687,12,41.55,0
0713,1013313546,2635,1,1823072687,12,7.79,0
0426,367433559,2635,0,1823072687,12,12.84,0
0606,1074203200,1925,0,1946091778,0,43.38,0
0716,1163388474,2635,1,732195782,13,2546.2,1
0602,475928775,4655,1,348934600,12,30.69,0
0422,611182051,2635,1,2011752106,6,9.56,1
0312,1746579125,2635,1,1873032707,6,229.81,0
0822,333484923,4655,0,1823072687,12,33.85,0
0522,1258454385,5665,0,348934600,12,36.32,0
0412,806399525,2635,1,732195782,13,6532.45,1
0403,447271561,3645,0,480139044,4,637.86,1
0813,1316936887,4655,0,348934600,12,22.69,0
0604,2048667042,4655,1,348934600,12,12.87,0
0719,1223439629,4655,0,980657600,10,459.48,1
0407,1275518867,5665,1,980657600,10,200.85,1
0728,1046896257,4655,0,480139044,4,608.72,1
0707,1931900243,5665,1,85975013,3,38.9,0
0329,2027325203,5665,1,209847108,0,303.43,1
0604,1214828746,2635,1,980657600,10,11.29,1
0720,1188590334,6065,1,1053599405,4,150.29,0
0713,2008428493,2635,1,1823072687,12,18.55,0
0727,1819552999,3645,0,1823072687,12,24.58,0
0812,1813823560,3645,1,348934600,12,12.98,0
0511,531360588,1925,1,480139044,4,453.11,1
0315,2004941826,2635,1,480139044,4,268.72,1
0814,1488142454,2635,1,1823072687,12,62.62,0
0305,855112247,5665,0,1823072687,12,21.87,0
0305,1075692577,3645,0,1823072687,12,19.55,0
0630,1359092613,4655,1,348934600,12,15.56,0
0616,722447556,2635,1,348934600,12,25.58,0
0827,2078688167,3645,1,980657600,10,167.9,1
0425,851156881,1925,0,348934600,12,27.41,0
0305,358037591,3645,0,348934600,12,72.53,0
0729,284165615,3645,1,85975013,3,39.69,0
0406,851871528,1925,1,1823072687,12,55.0,0
0510,1676378077,2635,1,348934600,12,4.43,0
0608,1560676680,2635,1,85975013,3,75.77,0
0530,1750881279,4655,1,349281107,2,5.55,0
0601,1452354279,3645,0,1823072687,12,14.4,0
0429,1738944491,2635,0,348934600,12,1.91,0
0524,885555910,5665,1,1823072687,12,34.1,0
0820,56859969,6065,1,1823072687,12,14.76,0
0507,885081673,3645,0,348934600,12,34.99,0
0401,1486017704,3645,1,348934600,12,54.5,0
0724,1849046345,4655,1,2122776122,5,620.32,1
0702,2005070127,2635,1,1823072687,12,80.96,0
0507,1482659693,2635,0,85975013,3,15.64,0
0407,114981535,3645,1,1823072687,12,3.14,0
